adult,belongs_to_collection,budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count
0,0.0066844919786096255,27000000,2.3092105263157894,0.0,7.600017,1.8748873264827834,1.5825688073394495,2004.0,21148829.0,106.0,0.0,6.3,339.0
0,1.5441176470588236,105000000,0.09539473684210525,0.0,5.060352,1.8757887146205157,0.0,2004.0,115772733.0,119.0,0.0,6.3,1593.0
0,2.800802139037433,50000000,0.0,0.0,10.003679,1.8766901027582477,0.0,2004.0,200804534.0,80.0,0.0,5.2,851.0
0,0.0066844919786096255,90000000,2.082236842105263,0.0,10.81552,1.8775914908959799,0.0,2004.0,102000000.0,93.0,0.0,5.4,339.0
0,0.0066844919786096255,400000,0.009868421052631578,0.0,10.287419,1.8784928790337119,0.0,2004.0,46118097.0,95.0,0.0,6.7,567.0
0,0.0066844919786096255,27000000,0.06907894736842105,0.0,1.408176,1.879394267171444,0.3058103975535168,1992.0,14683921.0,132.0,0.0,6.3,30.0
0,0.0066844919786096255,12000000,0.06907894736842105,0.0,8.337242,0.06850549846764016,0.0,1991.0,38120905.0,122.0,0.0,6.6,24.0
0,0.0066844919786096255,0,2.2105263157894735,0.0,2.011108,0.10365963583919235,0.0,1993.0,3418141.0,95.0,0.0,5.5,20.0
0,0.0066844919786096255,802000,0.763157894736842,0.0,6.165341,0.07661799170722913,0.0,1942.0,4371000.0,104.0,0.006775067750677507,6.2,12.0
0,0.0066844919786096255,0,1.845394736842105,0.0,1.078703,0.06850549846764016,0.0,1987.0,20419446.0,96.0,0.0,5.1,14.0
0,0.0066844919786096255,0,0.08881578947368421,0.0,5.076113,1.880295655309176,0.0,1961.0,8.0,107.0,0.2506775067750678,6.5,23.0
0,1.2098930481283423,0,0.381578947368421,0.0,6.168241,0.1577429241031188,0.0,1994.0,126247.0,83.0,0.0,4.1,178.0
0,0.0066844919786096255,14320000,0.763157894736842,0.0,0.585397,1.8811970434469083,0.0,1968.0,14000000.0,176.0,0.0,6.0,7.0
0,0.0066844919786096255,11000000,0.37171052631578944,0.0,2.27258,1.8820984315846403,0.0,1970.0,2200000.0,124.0,0.0,5.9,16.0
0,0.0066844919786096255,5000000,0.8848684210526315,0.0,0.399156,0.04777357129980169,0.16819571865443425,1991.0,485772.0,90.0,0.0,5.0,6.0
0,0.0066844919786096255,1000000,0.13486842105263158,0.0,2.828371,1.8829998197223725,0.0,1949.0,7800000.0,100.0,0.0,6.2,33.0
0,2.807486631016043,65000,2.894736842105263,0.0,5.266103,1.8839012078601045,0.0,2004.0,28575078.0,100.0,0.0,6.6,520.0
0,2.814171122994652,360000,0.11184210526315788,0.0,1.345165,1.8848025959978367,0.0,1967.0,36000000.0,113.0,0.0,5.3,13.0
0,0.0066844919786096255,0,0.06907894736842105,0.0,3.670599,1.8857039841355687,0.0,1965.0,15260000.0,102.0,0.0,7.0,62.0
0,2.820855614973262,6000000,2.302631578947368,0.0,5.648114,1.886605372273301,0.0,1986.0,5844868.0,97.0,0.0,6.9,192.0
0,0.0066844919786096255,2300000,2.8980263157894735,0.0,2.01799,0.07661799170722913,0.0,1951.0,11000000.0,107.0,0.0,6.9,18.0
0,0.0066844919786096255,110000000,0.49671052631578944,0.0,7.825072,1.887506760411033,1.5902140672782874,2004.0,72178895.0,120.0,2.3035230352303526,5.7,687.0
0,0.0066844919786096255,0,1.0526315789473684,0.0,2.787144,1.8884081485487652,0.00764525993883792,2003.0,490964.0,97.0,0.0,5.3,28.0
0,0.0066844919786096255,20000000,0.009868421052631578,0.0,11.967379,1.8893095366864971,0.40519877675840976,2004.0,167722310.0,92.0,0.3523035230352304,6.2,1009.0
0,0.0066844919786096255,60000000,0.14802631578947367,0.0,14.092373,1.8902109248242294,0.0,2004.0,219417255.0,128.0,2.31029810298103,7.1,1974.0
0,0.0066844919786096255,37000000,0.009868421052631578,0.0,7.723341,1.8911123129619614,0.0,2004.0,113086475.0,109.0,0.0,6.3,704.0
0,0.0066844919786096255,29000000,0.33223684210526316,0.0,15.239013,0.01712637461691004,0.0,2004.0,115603229.0,123.0,0.0,7.7,3163.0
0,0.0066844919786096255,74500000,1.8223684210526314,0.0,5.300303,1.8920137010996936,0.3058103975535168,2004.0,62172050.0,109.0,2.3170731707317076,6.9,185.0
0,0.0066844919786096255,0,2.901315789473684,0.11627906976744186,1.369728,0.04777357129980169,0.6804281345565749,2003.0,8500.0,85.0,2.323848238482385,5.4,15.0
0,0.0066844919786096255,2000000,0.14802631578947367,0.0,1.81433,1.8929150892374256,0.0,1969.0,30000000.0,101.0,0.0,6.2,20.0
0,0.0066844919786096255,0,0.16776315789473684,0.6976744186046512,2.939129,1.8938164773751578,1.162079510703364,2003.0,8.0,90.0,1.7344173441734418,6.4,58.0
0,0.0066844919786096255,20000000,0.1611842105263158,0.0,7.180346,1.8947178655128898,0.0,1994.0,305070.0,107.0,0.0,6.2,33.0
0,0.0066844919786096255,5000000,0.013157894736842105,0.0,5.547398,0.03875968992248062,0.0,1992.0,20146880.0,96.0,0.0,7.0,103.0
0,0.6283422459893048,0,0.15460526315789472,0.0,6.970037,1.895619253650622,0.00764525993883792,1978.0,49579269.0,104.0,0.006775067750677507,6.4,121.0
0,2.8275401069518717,0,0.046052631578947366,0.11627906976744186,7.668149,1.896520641788354,0.3287461773700306,1998.0,268254.0,86.0,2.3306233062330626,6.5,653.0
0,2.8275401069518717,14500000,0.16776315789473684,0.11627906976744186,5.892859,1.8974220299260862,0.3287461773700306,2003.0,65497208.0,82.0,0.481029810298103,5.5,367.0
0,0.0066844919786096255,1880006,0.08881578947368421,0.0,5.549621,1.8983234180638182,0.0,1987.0,26713187.0,106.0,0.006775067750677507,6.7,240.0
0,0.0066844919786096255,6000000,2.269736842105263,0.0,6.83946,1.8992248062015504,0.0,2004.0,119114517.0,122.0,0.8197831978319784,6.9,403.0
0,0.0066844919786096255,0,0.08881578947368421,0.0,11.394307,1.9001261943392824,0.0,1987.0,40050884.0,107.0,0.0,6.4,174.0
0,0.0066844919786096255,4000000,2.9046052631578947,0.0,0.737602,1.9010275824770146,0.0,1995.0,389503.0,90.0,0.4742547425474255,6.1,4.0
0,0.0066844919786096255,2700000,0.06907894736842105,0.0,3.427039,0.17036235803136832,0.0,1975.0,5000000.0,93.0,0.0,6.7,56.0
0,0.0066844919786096255,0,1.8684210526315788,0.0,0.042036,1.9019289706147466,1.5978593272171253,2000.0,4275.0,92.0,0.0,0.0,0.0
0,0.0066844919786096255,15000000,0.9078947368421052,0.0,5.984133,1.9028303587524789,0.0,1984.0,28733290.0,101.0,0.0,6.5,225.0
0,0.0066844919786096255,0,2.9078947368421053,0.0,1.833948,1.2430142419325763,0.0,1984.0,14134877.0,113.0,0.0,5.8,23.0
0,2.3462566844919786,200000000,2.56578947368421,0.0,10.834506,1.9037317468902109,0.0,2004.0,783766341.0,127.0,2.33739837398374,6.7,4432.0
0,0.18716577540106952,2700000,0.03618421052631579,0.0,7.048957,1.904633135027943,0.0,2004.0,15992615.0,80.0,0.006775067750677507,7.6,734.0
0,0.0066844919786096255,0,0.1907894736842105,0.0,4.755759,1.905534523165675,0.40519877675840976,2004.0,12520799.0,95.0,0.0,5.6,57.0
0,0.0066844919786096255,120000000,2.9111842105263155,0.0,8.862107,1.9064359113034073,0.672782874617737,2004.0,203567857.0,126.0,2.3441734417344176,6.1,827.0
0,2.834224598930481,26000000,0.009868421052631578,0.0,10.33012,1.9073372994411393,0.0,2004.0,90574188.0,94.0,0.0,6.7,1523.0
0,2.840909090909091,19000000,0.009868421052631578,0.0,8.385361,1.9082386875788715,0.09174311926605505,2004.0,70067909.0,95.0,2.350948509485095,6.1,737.0
0,0.0066844919786096255,120000000,0.09539473684210525,0.0,14.43075,1.9091400757166035,0.6192660550458715,2004.0,347234916.0,115.0,0.0,6.7,3889.0
0,0.0066844919786096255,0,2.914473684210526,0.0,3.507084,1.9100414638543357,0.0,1978.0,5438927.0,111.0,2.3577235772357725,6.7,20.0
0,0.0066844919786096255,15000000,2.9177631578947367,0.0,7.281721,0.07661799170722913,0.0,1962.0,50000000.0,162.0,0.013550135501355014,6.6,83.0
0,2.3596256684491976,75000000,0.34868421052631576,0.0,20.40426,1.9109428519920677,0.40519877675840976,2004.0,288500217.0,108.0,2.36449864498645,7.2,2873.0
0,0.0066844919786096255,100000000,2.1809210526315788,0.0,13.340272,1.9118442401298,0.0,2004.0,82102379.0,104.0,0.06775067750677508,4.2,833.0
0,0.0066844919786096255,6500000,0.33223684210526316,0.0,4.136105,1.912745628267532,0.0,2004.0,1548955.0,96.0,0.0,6.8,45.0
0,0.0066844919786096255,5000000,0.14802631578947367,0.0,2.44274,1.9136470164052641,0.0,1976.0,24854765.0,102.0,0.0,5.8,15.0
0,0.0066844919786096255,1455000,0.825657894736842,0.0,6.229674,1.9145484045429961,0.6192660550458715,1968.0,2620000.0,113.0,2.3712737127371275,5.4,12.0
0,0.0066844919786096255,0,2.9210526315789473,0.0,2.069497,1.9154497926807283,0.6116207951070336,1990.0,1244381.0,107.0,0.0,5.9,24.0
0,0.0066844919786096255,5000000,2.9243421052631575,0.0,3.078111,0.01352082206598161,1.6055045871559632,1988.0,3569939.0,100.0,0.0,5.8,18.0
0,0.0066844919786096255,22000000,0.009868421052631578,0.0,4.196125,1.9163511808184603,0.09938837920489296,1991.0,11000863.0,84.0,0.013550135501355014,5.5,21.0
0,0.0066844919786096255,0,2.414473684210526,0.0,3.018747,0.0018027762754642149,0.0,1983.0,23646952.0,88.0,0.8062330623306233,5.7,28.0
0,0.0066844919786096255,160000,0.006578947368421052,0.11627906976744186,4.431293,1.9172525689561926,0.481651376146789,1961.0,100655.0,84.0,0.481029810298103,7.5,63.0
0,0.0066844919786096255,0,2.927631578947368,0.0,1.058656,1.9181539570939246,0.00764525993883792,1986.0,112132.0,108.0,1.9376693766937672,5.1,18.0
0,0.0066844919786096255,80000000,0.9868421052631579,0.0,10.796939,1.9190553452316568,0.0,2004.0,96105964.0,129.0,0.0,6.2,401.0
0,0.0066844919786096255,57000000,1.838815789473684,0.0,14.363421,1.9199567333693888,0.39755351681957185,2004.0,28283637.0,95.0,0.0,4.2,92.0
0,0.0066844919786096255,60000000,0.1907894736842105,0.0,8.172707,1.920858121507121,0.0,2004.0,256697520.0,108.0,0.0,6.2,1101.0
0,0.0066844919786096255,2500000,0.006578947368421052,0.0,11.630809,1.921759509644853,0.0,2004.0,26781723.0,102.0,0.0,7.1,631.0
0,0.0066844919786096255,65000000,0.08552631578947367,0.0,13.455112,1.9226608977825852,0.0,2004.0,217764291.0,120.0,0.06775067750677508,7.0,1476.0
0,0.0066844919786096255,35000000,0.5789473684210527,0.0,5.093704,1.9235622859203172,0.0,2004.0,22034832.0,111.0,0.0,5.2,114.0
0,0.0066844919786096255,0,0.009868421052631578,0.0,1.272864,0.04777357129980169,1.6131498470948011,1992.0,256249.0,93.0,0.0,5.9,10.0
0,2.8475935828877006,9000000,1.4046052631578947,0.0,8.344105,0.01712637461691004,0.0,2004.0,23936908.0,88.0,0.6097560975609756,6.6,709.0
0,2.1457219251336896,40000000,2.9309210526315788,0.0,8.248895,0.09194159004867496,0.0,2004.0,95149435.0,113.0,0.0,6.0,726.0
0,2.85427807486631,70000000,0.9078947368421052,0.0,12.636205,1.9244636740580494,1.620795107033639,2004.0,171183863.0,101.0,0.46070460704607047,5.6,1241.0
0,0.0066844919786096255,20000000,2.9342105263157894,0.0,5.946085,1.9253650621957814,0.09938837920489296,2004.0,29170410.0,90.0,0.0,5.4,71.0
0,0.0066844919786096255,3000000,0.03618421052631579,0.0,2.127661,1.9262664503335136,0.6574923547400612,2004.0,2037545.0,101.0,0.0,5.8,29.0
0,2.8609625668449197,19000000,0.6644736842105263,0.0,6.046516,1.9271678384712456,0.0,2004.0,69631118.0,95.0,0.0,5.3,217.0
0,0.9893048128342246,80000000,0.4013157894736842,0.0,13.02369,1.9280692266089778,0.0,2004.0,78000586.0,114.0,0.0,4.7,189.0
0,0.0066844919786096255,0,0.6710526315789473,0.0,0.535616,0.07661799170722913,0.0,1967.0,1600000.0,90.0,0.0,6.1,6.0
0,0.6818181818181818,0,1.8684210526315788,0.0,3.659745,0.1838831800973499,0.0,1983.0,6347072.0,102.0,0.006775067750677507,4.5,12.0
0,0.8155080213903743,20000000,2.9375,0.0,10.749404,1.9289706147467098,0.0,2004.0,70992898.0,97.0,0.12195121951219513,4.9,200.0
0,0.0066844919786096255,27000000,0.7664473684210525,0.0,7.550891,1.929872002884442,0.9556574923547401,2004.0,13000000.0,99.0,0.0,5.5,99.0
0,0.0066844919786096255,23000000,0.03618421052631579,0.0,6.614456,1.930773391022174,0.00764525993883792,2004.0,16123851.0,141.0,0.3726287262872629,5.5,75.0
0,0.0066844919786096255,16000000,0.14802631578947367,0.0,1.758079,1.9316747791599063,0.0,2004.0,12.0,97.0,0.0,4.6,10.0
0,0.0066844919786096255,20000000,0.34868421052631576,0.0,12.553403,1.9325761672976383,0.0,2004.0,16605763.0,84.0,0.013550135501355014,5.8,52.0
0,0.0066844919786096255,30000000,0.42434210526315785,0.0,5.605652,1.9334775554353705,0.0,2004.0,13001257.0,114.0,0.0,6.7,159.0
0,0.0066844919786096255,0,0.009868421052631578,0.0,0.535028,1.9343789435731025,0.0,1994.0,1221832.0,97.0,0.0,4.3,3.0
0,0.0066844919786096255,0,0.6546052631578947,0.0,3.916636,1.9352803317108347,0.09174311926605505,2004.0,371396.0,80.0,0.0,5.8,50.0
0,0.0066844919786096255,0,0.6710526315789473,0.0,6.421995,0.1577429241031188,0.0,1986.0,10090429.0,98.0,0.006775067750677507,5.7,12.0
0,2.8676470588235294,1200000,0.5427631578947368,0.0,6.942907,1.9361817198485667,0.0,1988.0,3109904.0,90.0,0.2506775067750678,6.1,71.0
0,0.0066844919786096255,0,0.10526315789473684,0.0,7.538821,1.937083107986299,0.9556574923547401,2004.0,9109322.0,88.0,0.0,1.9,36.0
0,0.0066844919786096255,25000000,0.05263157894736842,0.0,5.918816,0.01712637461691004,0.40519877675840976,2004.0,56422687.0,94.0,0.0,6.1,548.0
0,2.299465240641711,45000000,1.4835526315789473,0.0,7.850797,1.937984496124031,1.628440366972477,2004.0,129394835.0,94.0,0.0,6.1,1286.0
0,0.0066844919786096255,30000000,0.14802631578947367,0.0,4.902869,0.06850549846764016,0.0,2004.0,21800302.0,104.0,0.0,5.0,66.0
0,0.0066844919786096255,70000000,2.94078947368421,0.0,9.64113,1.9388858842617631,0.00764525993883792,2004.0,57958696.0,107.0,2.378048780487805,5.7,445.0
0,0.0066844919786096255,31000000,0.08881578947368421,0.0,14.224013,0.1838831800973499,0.3058103975535168,2004.0,41512007.0,98.0,0.0,6.0,303.0
0,0.0066844919786096255,42000000,2.944078947368421,0.0,6.40146,1.939787272399495,0.0,2004.0,117575636.0,91.0,0.0,5.5,359.0
0,0.0066844919786096255,15000000,0.009868421052631578,0.0,7.665431,1.9406886605372273,0.0,2004.0,1914166.0,89.0,0.0,5.4,65.0
0,0.0066844919786096255,0,0.06907894736842105,0.5813953488372093,7.667491,1.9415900486749593,1.6360856269113149,2004.0,16756372.0,126.0,2.3848238482384825,7.2,295.0
0,0.0066844919786096255,4000000,0.631578947368421,0.0,14.902948,1.9424914368126915,1.0626911314984708,2004.0,30039392.0,99.0,0.0,7.5,2479.0
0,0.0066844919786096255,0,0.9868421052631579,0.0,9.590695,1.9433928249504235,0.08409785932721713,1974.0,27634716.0,128.0,2.39159891598916,6.9,240.0
0,0.0066844919786096255,0,0.06907894736842105,0.0,6.012125,0.1838831800973499,0.0,1985.0,42400000.0,120.0,0.0,7.0,106.0
0,0.0066844919786096255,2000000,0.763157894736842,0.0,0.632261,0.0018027762754642149,0.0,1938.0,4000000.0,106.0,0.0,4.8,6.0
0,0.0066844919786096255,0,0.5822368421052632,0.0,1.012665,0.19830539030106364,0.0,1980.0,11000000.0,97.0,0.0,5.7,13.0
0,0.0066844919786096255,0,1.3684210526315788,0.0,3.811799,0.1838831800973499,0.0,1977.0,3.0,92.0,0.0,6.3,53.0
0,0.0066844919786096255,6000000,2.9473684210526314,0.0,5.253453,1.9442942130881558,0.0,1977.0,14717854.0,92.0,0.0,5.5,69.0
0,0.0066844919786096255,47000000,0.894736842105263,0.0,11.618792,1.9451956012258877,1.6437308868501528,1992.0,7191399.0,154.0,0.0,6.1,180.0
0,0.0066844919786096255,75000000,2.950657894736842,0.0,17.999273,0.6318730845502073,0.0,2004.0,367275019.0,90.0,0.0,5.8,1612.0
0,0.0066844919786096255,60000000,0.41447368421052627,0.0,7.650411,1.94609698936362,0.0,2004.0,74541707.0,115.0,0.0,6.2,213.0
0,0.0066844919786096255,15000000,2.3486842105263155,0.0,4.387004,1.946998377501352,0.0,2004.0,14867514.0,103.0,0.006775067750677507,6.0,221.0
0,0.0066844919786096255,25000000,2.506578947368421,0.0,7.745017,1.9478997656390842,0.022935779816513763,2004.0,36609966.0,97.0,0.9552845528455285,4.8,245.0
0,0.0066844919786096255,7000,0.48026315789473684,0.0,7.15307,1.9488011537768164,0.0,2004.0,424760.0,77.0,0.0,6.9,671.0
0,0.0066844919786096255,0,0.006578947368421052,0.0,3.127483,0.04777357129980169,1.6513761467889907,2004.0,776691.0,106.0,0.0,7.0,34.0
0,0.0066844919786096255,50000000,1.0921052631578947,0.0,9.082538,0.03695691364701641,0.0,2004.0,170128460.0,107.0,0.0,5.9,308.0
0,0.0066844919786096255,32000000,2.9539473684210527,0.0,11.428941,0.4741301604470885,0.40519877675840976,2004.0,50907422.0,98.0,2.3983739837398375,6.6,667.0
0,0.0066844919786096255,780000,1.8421052631578947,0.0,2.096666,1.9497025419145484,1.6590214067278286,1976.0,1500000.0,93.0,0.7113821138211383,5.7,20.0
0,0.0066844919786096255,0,2.957236842105263,0.0,2.015641,0.03875968992248062,0.0,1991.0,14812000.0,92.0,1.6531165311653118,5.6,24.0
0,0.0066844919786096255,30000000,0.06907894736842105,0.0,13.041943,1.9506039300522806,0.0,2004.0,61255921.0,118.0,0.3523035230352304,7.0,154.0
0,0.0066844919786096255,218,2.9605263157894735,0.0,1.620207,0.04777357129980169,0.0,2003.0,1162014.0,91.0,0.0,7.5,22.0
0,0.0066844919786096255,0,2.963815789473684,0.0,10.606823,0.6850549846764017,1.0168195718654434,2004.0,548039.0,95.0,0.3523035230352304,5.9,194.0
0,0.0066844919786096255,45000000,0.08881578947368421,0.0,8.698971,1.9515053181900126,0.0,2004.0,14793624.0,91.0,0.0,5.1,107.0
0,2.8743315508021388,10000000,0.4013157894736842,0.0,9.740827,1.9524067063277448,0.09938837920489296,2004.0,183474602.0,92.0,0.10840108401084012,5.8,889.0
0,0.0066844919786096255,60000000,0.009868421052631578,0.0,10.411608,1.9533080944654768,0.00764525993883792,2004.0,13395939.0,103.0,0.0,5.5,255.0
0,0.0066844919786096255,16000000,0.006578947368421052,0.0,12.646518,1.954209482603209,0.0,2004.0,109502303.0,126.0,0.16937669376693767,6.9,484.0
0,0.0066844919786096255,5000000,2.4375,0.0,10.737565,1.955110870740941,1.6666666666666667,2004.0,8203235.0,101.0,0.0,7.3,1280.0
0,0.0066844919786096255,0,0.26973684210526316,0.0,2.799447,0.04777357129980169,0.0,2004.0,143597.0,108.0,0.0,5.9,34.0
0,2.8810160427807485,1200000,2.9671052631578947,0.0,23.508433,1.9560122588786732,0.0,2004.0,103911669.0,103.0,0.0,7.2,2255.0
0,0.0066844919786096255,40000000,0.6513157894736842,0.0,10.603762,1.9569136470164052,0.0,2004.0,124731534.0,152.0,0.0,7.2,481.0
0,2.8877005347593583,92000000,1.7796052631578947,0.0,22.220214,0.65440778799351,0.0,2004.0,631442092.0,115.0,0.0880758807588076,7.4,5290.0
0,0.0066844919786096255,165000000,2.9703947368421053,0.0,14.27536,1.9578150351541375,0.0,2004.0,305875730.0,100.0,0.0,6.4,1524.0
0,0.9759358288770054,12000000,2.9736842105263155,0.0,15.216315,1.9587164232918695,1.6743119266055047,2004.0,24829644.0,87.0,0.0,4.9,302.0
0,0.0066844919786096255,60000000,2.976973684210526,0.0,11.945666,1.9596178114296017,0.0,2004.0,61347797.0,97.0,0.0,6.0,227.0
0,1.945187165775401,50000000,0.08881578947368421,0.0,7.78817,1.9605191995673337,1.6819571865443426,2004.0,40203020.0,108.0,2.405149051490515,6.1,775.0
0,0.0066844919786096255,25000000,0.06907894736842105,0.0,15.529604,1.9614205877050659,0.00764525993883792,2004.0,116766556.0,106.0,0.0,7.2,1269.0
0,0.0066844919786096255,7000000,0.03618421052631579,2.0930232558139537,3.319516,1.9623219758427979,0.3211009174311927,2004.0,29385320.0,192.0,1.2737127371273713,7.5,67.0
0,2.894385026737968,100000000,2.9802631578947367,0.0,18.932203,1.96322336398053,0.0,2004.0,347451894.0,131.0,2.4119241192411924,6.4,1974.0
0,0.0066844919786096255,5000000,0.6578947368421052,0.5813953488372093,7.66414,1.964124752118262,0.7798165137614679,2004.0,40266982.0,106.0,0.7926829268292683,7.1,223.0
0,2.9010695187165774,30000000,0.0,0.0,11.213712,1.9650261402559943,0.0,2004.0,140161792.0,87.0,0.0,6.7,593.0
0,0.0066844919786096255,155000000,2.9835526315789473,0.0,13.498641,1.9659275283937263,1.6896024464831805,2004.0,167298192.0,175.0,0.0,5.6,957.0
0,0.0066844919786096255,27000000,0.03618421052631579,0.0,10.860952,0.01352082206598161,0.0,2004.0,115505027.0,104.0,0.0,6.7,845.0
0,0.0066844919786096255,0,2.0559210526315788,0.46511627906976744,9.3002,1.9668289165314585,0.7874617737003058,2004.0,92863945.0,119.0,0.16260162601626016,7.1,452.0
0,2.2259358288770055,110000000,0.30921052631578944,0.0,11.869347,1.9677303046691905,0.0,2004.0,362744280.0,125.0,2.41869918699187,6.4,2169.0
0,1.1363636363636362,65000000,2.9868421052631575,0.0,18.860681,1.9686316928069227,0.0,2004.0,128905366.0,123.0,2.4254742547425474,5.7,1276.0
0,0.0066844919786096255,900000,0.009868421052631578,0.0,2.738268,1.9695330809446547,0.0,1960.0,10000000.0,72.0,0.0,6.1,22.0
0,0.0066844919786096255,3000000,0.08881578947368421,0.0,2.395067,1.9695330809446547,0.0,1960.0,7100000.0,91.0,0.013550135501355014,6.7,25.0
0,0.0066844919786096255,16000000,0.763157894736842,0.0,1.054438,1.970434469082387,0.40519877675840976,2004.0,174318.0,97.0,0.12195121951219513,5.6,12.0
0,0.0066844919786096255,0,2.990131578947368,0.0,5.385862,1.971335857220119,0.00764525993883792,1985.0,7840873.0,100.0,0.0,6.2,81.0
0,0.0066844919786096255,19885552,2.9934210526315788,0.0,6.118228,0.03875968992248062,0.0,1993.0,19724334.0,109.0,0.0,6.5,128.0
0,0.0066844919786096255,0,0.18421052631578946,0.0,1.949044,0.04777357129980169,0.16819571865443425,2004.0,2586511.0,84.0,0.8197831978319784,7.7,19.0
0,0.0066844919786096255,17311,0.06907894736842105,0.0,0.680407,1.9722372453578512,0.0,1915.0,137365.0,59.0,0.3048780487804878,4.8,11.0
0,0.0066844919786096255,245000,0.6282894736842105,0.0,2.084627,0.07661799170722913,0.0,1925.0,22000000.0,151.0,0.3048780487804878,7.0,22.0
0,0.0066844919786096255,0,1.1743421052631577,0.11627906976744186,2.76145,1.9731386334955832,0.3287461773700306,1930.0,7940.0,63.0,0.9146341463414634,6.7,53.0
0,0.0066844919786096255,0,2.25,0.0,4.854436,1.9740400216333154,0.0,1932.0,600000.0,90.0,0.2506775067750678,7.5,88.0
0,0.0066844919786096255,200000,0.009868421052631578,0.0,1.840758,0.03875968992248062,0.0,1933.0,2200000.0,66.0,0.0,5.2,28.0
0,0.0066844919786096255,243000,0.06907894736842105,0.0,2.000496,0.26410672435550747,0.0,1935.0,950000.0,91.0,0.0,6.5,23.0
0,0.0066844919786096255,2000000,1.4111842105263157,0.0,1.52854,0.07661799170722913,0.0,1940.0,9172000.0,119.0,0.0,6.5,8.0
0,0.0066844919786096255,2627000,0.6282894736842105,0.0,0.662665,0.07661799170722913,0.0,1944.0,5363000.0,120.0,0.0,6.0,8.0
0,0.0066844919786096255,1243000,0.7138157894736842,0.0,3.803268,1.9749414097710474,0.0,1948.0,2841000.0,106.0,0.06775067750677508,6.1,39.0
0,0.0066844919786096255,2500000,0.825657894736842,0.0,5.499979,0.26410672435550747,0.0,1948.0,3000000.0,125.0,0.013550135501355014,6.8,68.0
0,0.0066844919786096255,3700000,2.8980263157894735,0.0,1.830178,0.07661799170722913,0.0,1948.0,2956000.0,102.0,0.0,6.6,17.0
0,0.0066844919786096255,3768785,2.9967105263157894,0.0,2.090588,0.07661799170722913,0.0,1950.0,8000000.0,107.0,0.0,7.3,22.0
0,0.0066844919786096255,3500000,0.06907894736842105,0.0,3.473993,0.1577429241031188,0.0,1959.0,12800000.0,149.0,0.0,7.4,46.0
0,0.0066844919786096255,15000,0.5427631578947368,0.0,1.274228,1.9758427979087796,0.0,1962.0,3274.0,90.0,0.0,2.8,18.0
0,0.0066844919786096255,0,3.0,0.0,3.391161,0.1577429241031188,0.0,1962.0,8000000.0,151.0,0.0,6.7,47.0
0,0.0066844919786096255,19000000,1.0394736842105263,0.0,5.857488,1.9767441860465116,0.0,1962.0,13680000.0,178.0,0.05420054200542006,6.5,68.0
0,0.0066844919786096255,800000,3.00328947368421,1.2790697674418605,11.322173,1.9776455741842438,1.6972477064220184,1966.0,921548.0,121.0,0.989159891598916,7.8,167.0
0,2.5467914438502675,280379,0.5427631578947368,0.0,8.913793,1.9785469623219758,0.08409785932721713,1966.0,364937.0,90.0,0.0,6.1,54.0
0,0.0066844919786096255,3800000,3.006578947368421,0.0,3.055936,1.979448350459708,0.0,1965.0,14873.0,123.0,0.8062330623306233,6.2,41.0
0,0.0066844919786096255,5800000,1.888157894736842,0.0,4.412564,1.98034973859744,0.022935779816513763,1964.0,6800000.0,133.0,0.7113821138211383,7.2,74.0
0,0.0066844919786096255,0,0.06907894736842105,0.11627906976744186,4.530601,1.9812511267351722,1.7048929663608563,1966.0,39388.0,95.0,2.432249322493225,7.8,74.0
0,0.0066844919786096255,747000,3.0098684210526314,0.11627906976744186,2.775402,1.9821525148729042,0.481651376146789,1968.0,44566.0,107.0,0.481029810298103,7.3,41.0
0,0.0066844919786096255,2500000,0.013157894736842105,0.0,5.352165,1.9830539030106364,0.0,1967.0,3200000.0,92.0,0.0,7.1,97.0
0,0.0066844919786096255,0,0.825657894736842,0.0,3.874603,1.9839552911483684,0.0,1967.0,6000000.0,96.0,0.06775067750677508,6.6,36.0
0,0.0066844919786096255,0,0.06907894736842105,0.0,1.10941,1.9848566792861007,0.0,1969.0,3.0,97.0,0.0,5.0,8.0
0,0.0066844919786096255,7000000,0.03618421052631579,0.0,6.258456,0.07661799170722913,0.0,1970.0,1000000.0,113.0,0.0,7.1,78.0
0,0.0066844919786096255,150000,1.1546052631578947,0.0,1.435148,1.9857580674238327,0.0,1971.0,15200000.0,97.0,0.0,4.7,19.0
0,0.0066844919786096255,0,3.013157894736842,0.0,1.215723,1.9866594555615649,0.0,1974.0,30000.0,112.0,0.24390243902439027,7.8,25.0
0,0.0066844919786096255,2500000,0.07894736842105263,0.0,3.875842,1.9875608436992969,0.0,1975.0,2000000.0,95.0,0.0,6.8,26.0
0,0.9491978609625669,0,0.013157894736842105,0.0,18.54199,0.0018027762754642149,0.0,1975.0,12484444.0,119.0,0.006775067750677507,6.6,95.0
0,0.0066844919786096255,0,0.5953947368421052,0.0,5.279919,0.3767802415720209,0.0,1975.0,20642922.0,108.0,0.0,6.0,17.0
0,0.0066844919786096255,6500000,3.0164473684210527,0.0,8.254209,1.988462231837029,0.0,1976.0,51079064.0,114.0,0.0,6.8,101.0
